distance_km,order_hour,order_day_of_week,order_month,is_weekend,is_peak_hour,pickup_wait_min,Delivery_person_Age,Delivery_person_Ratings,multiple_deliveries,Vehicle_condition,traffic_encoded,weather_encoded,city_encoded,vehicle_encoded,order_type_encoded,festival_encoded,Time_taken (min)
12.116939023592979,19,6,3,1,1,10.0,28,4.1,1,1,2,2,1,2,1,0,38
10.724960763776876,19,5,4,1,1,10.0,30,4.7,1,2,2,2,2,2,3,0,32
6.120941769502634,12,1,3,0,1,5.0,27,4.6,1,1,3,2,2,2,3,0,20
9.26323165657422,22,6,2,1,1,10.0,38,4.7,0,1,1,4,1,2,1,0,15
16.385802266862363,20,2,3,0,1,5.0,23,4.8,1,1,4,6,1,2,0,0,26
13.973207156405028,19,4,3,0,1,10.0,38,5.0,3,2,4,2,2,1,2,0,49
3.020282705089033,11,6,2,1,1,5.0,23,4.6,0,2,3,1,2,1,3,0,16
6.118630884411828,12,0,3,0,1,10.0,21,4.8,1,2,3,1,1,2,3,0,13
16.153788730847047,18,5,2,1,1,10.0,24,4.9,0,2,2,1,2,2,0,0,11
12.209740515440126,17,0,2,0,0,10.0,25,4.5,0,2,2,5,1,2,0,0,15
16.60097570059501,18,3,3,0,1,15.0,31,4.6,0,0,2,3,2,1,2,0,37
7.448311138215742,19,3,3,0,1,5.0,27,4.9,0,2,4,4,2,1,2,0,30
3.0295383085110155,9,1,3,0,0,10.0,39,4.9,1,2,1,3,2,2,3,0,24
10.64105130998603,20,6,3,1,1,5.0,22,4.1,0,1,4,4,2,2,1,0,32
16.85268897082353,18,2,3,0,1,10.0,35,4.9,0,0,2,1,2,1,0,0,33
10.641925519430906,17,0,4,0,0,15.0,21,4.9,0,2,2,3,2,2,3,0,25
14.022321513257122,23,5,4,1,0,10.0,26,4.7,1,0,1,5,1,1,1,0,15
20.18126391655743,22,1,3,0,1,15.0,38,4.9,1,0,1,3,2,1,3,0,20
1.5369139896085362,10,0,3,0,0,10.0,20,4.5,1,2,1,5,1,2,2,0,11
7.448311138215742,17,2,3,0,0,10.0,31,4.7,0,1,2,2,2,1,3,0,18
12.417487520918202,23,0,3,0,0,10.0,30,4.6,1,1,1,2,2,1,3,0,30
13.969760212954572,17,2,4,0,0,15.0,32,4.8,2,0,2,5,2,1,1,0,46
1.5263946243577553,11,1,2,0,1,5.0,29,4.8,1,0,3,5,1,1,2,0,37
7.601614738321658,18,0,3,0,1,15.0,26,4.8,1,1,2,4,1,1,3,0,10
13.582511011043518,19,2,3,0,1,10.0,35,5.0,1,1,4,6,2,1,0,0,25
20.285598401299914,21,0,2,0,1,15.0,37,3.6,0,1,4,3,1,1,1,0,33
9.220316822180699,23,0,3,0,0,10.0,26,4.7,1,0,1,4,1,1,3,0,22
13.681416111912453,21,1,3,0,1,10.0,38,4.6,1,2,4,3,2,2,3,0,30
4.527917012951369,21,1,3,0,1,15.0,21,4.8,0,0,4,4,2,1,2,0,20
3.1053699758611257,19,1,3,0,1,10.0,30,4.7,2,3,1,4,2,2,0,0,34
4.596543327363633,18,6,3,1,1,10.0,36,4.7,1,1,2,3,2,2,2,0,27
10.880905305082443,20,0,4,0,1,5.0,35,4.4,1,2,4,5,2,1,1,0,34
7.647047869271471,21,3,3,0,1,10.0,23,4.7,1,0,4,3,2,1,3,0,22
8.007499665635176,19,5,4,1,1,15.0,37,4.1,1,1,4,5,2,1,0,0,34
4.5281645804083706,17,6,4,1,0,5.0,26,4.5,1,2,2,2,1,0,0,0,10
8.007499665635176,12,1,2,0,1,5.0,38,5.0,1,1,3,2,2,2,2,0,33
10.641604779431981,19,4,3,0,1,15.0,25,4.2,1,1,2,2,2,2,1,0,39
19.760278801545002,19,0,3,0,1,10.0,30,4.7,0,2,1,4,2,1,3,0,20
7.567851455216129,21,4,2,0,1,5.0,29,4.9,1,1,4,3,2,1,0,0,26
10.86742683448041,22,4,3,0,1,5.0,29,4.8,0,0,1,4,1,1,3,0,20
8.007499665635176,19,6,2,1,1,10.0,30,4.7,0,1,4,5,2,2,0,0,26
8.007499665635176,8,5,3,1,0,10.0,37,4.9,0,1,1,5,2,1,2,0,23
3.1092107394966533,9,4,3,0,0,15.0,34,4.6,1,0,1,2,2,1,3,0,28
19.76188003558642,19,4,3,0,1,5.0,22,4.3,1,2,4,4,2,0,1,0,43
1.554506332709329,11,4,3,0,1,5.0,38,5.0,1,1,3,6,2,2,1,0,33
3.025061641856149,8,2,3,0,0,5.0,38,4.8,1,2,1,1,2,1,3,0,13
7.761199672759796,18,2,3,0,1,10.0,32,4.8,0,0,2,6,2,1,1,0,29
13.970007989573654,21,1,3,0,1,5.0,39,4.7,0,2,4,1,2,2,0,0,18
6.037225392444489,16,1,3,0,0,5.0,31,4.7,1,0,2,6,2,1,0,0,39
4.595950274789243,17,0,3,0,0,5.0,22,4.9,1,2,2,5,2,0,1,0,29
10.881077849232787,17,3,3,0,0,5.0,26,4.7,1,0,2,2,2,1,0,0,30
5.958756242189132,13,0,3,0,1,15.0,38,4.9,0,2,3,1,1,1,1,0,20
8.007499665635176,18,4,2,0,1,5.0,33,4.9,0,2,2,1,2,1,1,0,16
20.886729416502543,18,4,2,0,1,5.0,26,4.7,1,2,2,1,2,2,3,0,19
7.562478890452358,20,1,3,0,1,10.0,20,4.7,1,2,4,5,1,0,2,0,18
16.598667340505997,23,2,3,0,0,5.0,32,4.7,1,1,1,2,2,2,3,0,25
7.790336733567776,21,5,3,1,1,5.0,34,4.6,1,0,4,2,1,1,3,0,28
12.074114327172738,19,1,3,0,1,15.0,37,4.7,1,0,4,2,2,1,1,0,46
3.027350374081713,8,4,2,0,0,15.0,22,4.8,0,1,1,3,2,1,1,0,19
8.007499665635176,9,1,3,0,0,15.0,30,4.9,0,1,1,4,1,1,2,0,19
5.957766072701184,12,5,3,1,1,15.0,39,4.1,1,1,3,5,2,2,2,0,34
10.756955716295018,17,2,4,0,0,10.0,39,4.2,1,2,2,4,2,0,1,0,32
7.573523734183611,22,6,4,1,1,15.0,22,4.2,1,0,1,3,1,1,1,0,19
6.217824017921914,12,0,3,0,1,10.0,32,4.6,0,1,3,5,2,2,0,0,25
16.720582121840994,23,2,3,0,0,5.0,29,5.0,0,0,1,2,2,1,1,0,20
13.97394708077045,17,4,3,0,0,10.0,34,4.6,0,0,2,4,2,1,0,1,42
9.31283846749252,22,3,3,0,1,10.0,33,4.5,0,1,1,3,2,1,1,0,24
4.469203457951168,20,0,3,0,1,5.0,37,4.0,2,2,4,2,2,2,2,0,36
16.608116615080007,17,5,2,1,0,15.0,32,4.8,1,1,2,5,2,2,1,0,23
8.928939271551036,21,4,2,0,1,5.0,21,4.8,1,2,4,6,2,2,3,0,24
1.5134910203794971,10,6,2,1,0,15.0,35,4.9,1,1,1,6,2,1,2,0,22
10.705559922396493,20,1,3,0,1,5.0,33,4.0,1,0,4,3,2,1,2,0,52
16.980632584393415,23,0,2,0,0,5.0,39,4.8,0,1,1,5,2,1,3,0,21
20.183481365845644,19,0,3,0,1,10.0,30,4.7,1,2,1,3,1,2,3,0,16
4.5442645096317325,18,3,3,0,1,10.0,39,4.5,0,2,2,1,2,0,0,0,18
9.190403105302817,17,1,3,0,0,10.0,27,4.7,1,0,2,2,2,1,2,0,27
12.256046315965719,17,6,3,1,0,15.0,34,4.6,2,0,2,1,1,1,1,0,35
10.86743475093766,23,6,3,1,0,15.0,31,4.7,0,2,1,5,2,2,0,0,19
10.867286735129932,23,5,3,1,0,15.0,28,4.5,1,0,1,1,2,1,0,0,25
2.937466259809057,10,4,2,0,0,15.0,37,4.9,0,1,1,1,2,2,2,0,11
8.007499665635176,17,2,3,0,0,10.0,23,4.7,0,0,2,4,2,1,3,0,35
7.772618958964917,20,6,3,1,1,15.0,36,4.8,1,1,4,5,2,1,2,0,31
9.191497300460385,22,6,3,1,1,10.0,24,4.6,0,0,1,4,1,1,3,0,23
1.5523012503301423,11,4,4,0,1,10.0,20,4.7,0,1,3,6,2,2,1,0,19
20.88757287961947,19,0,2,0,1,10.0,24,4.9,1,1,4,6,1,1,3,0,18
16.851738065958237,21,2,3,0,1,15.0,38,4.0,1,2,4,2,2,0,1,0,47
3.073397297635909,8,0,3,0,0,15.0,36,4.3,1,0,1,5,2,1,2,0,29
8.007499665635176,21,2,4,0,1,15.0,28,4.9,1,2,4,1,2,1,1,0,20
3.10480371051839,11,3,3,0,1,5.0,37,4.8,1,1,3,3,1,1,0,0,30
1.490638044241681,11,1,4,0,1,15.0,22,4.8,1,1,3,2,2,2,1,0,23
8.007499665635176,18,5,3,1,1,15.0,31,4.4,1,2,2,5,2,1,0,0,35
7.4610873930933135,23,1,2,0,0,15.0,27,4.7,1,1,1,5,1,1,1,0,18
1.558083864052165,11,4,4,0,1,15.0,39,4.9,1,0,3,4,2,1,2,0,26
13.405971717381835,19,1,3,0,1,15.0,27,4.7,0,1,4,1,2,1,3,0,14
4.6104717430467055,23,3,3,0,0,10.0,20,4.8,1,0,1,1,1,1,2,0,13
8.007499665635176,19,6,2,1,1,15.0,27,4.9,1,2,4,5,1,0,1,0,15
4.674174529063673,20,0,3,0,1,10.0,21,4.7,1,1,4,2,1,1,1,0,29
12.435256735189474,21,2,3,0,1,5.0,26,4.8,0,0,4,2,1,1,1,0,43
10.64143695507064,20,4,3,0,1,10.0,34,4.8,0,1,4,1,2,1,0,0,29
12.161512247541806,23,1,3,0,0,5.0,36,4.7,1,0,1,3,2,1,2,0,21
6.040081211062473,13,4,2,0,1,10.0,32,4.3,1,2,3,5,2,2,1,0,32
13.830756172608172,21,0,4,0,1,5.0,33,4.3,1,0,4,6,2,1,2,1,44
13.989532967706147,22,4,3,0,1,15.0,27,4.6,1,0,1,2,2,1,0,0,22
19.672531807090436,20,2,2,0,1,10.0,29,4.6,1,1,4,6,1,2,0,0,18
12.463962426994183,18,4,3,0,1,5.0,32,4.2,1,1,2,6,2,2,0,0,32
8.007499665635176,8,5,3,1,0,10.0,22,4.1,0,0,1,3,2,1,3,0,26
8.007499665635176,21,0,3,0,1,5.0,35,5.0,0,2,4,4,2,2,0,0,36
17.13802213292784,20,2,3,0,1,10.0,28,4.8,0,2,4,1,2,2,1,0,14
19.65982489949044,22,0,3,0,1,5.0,32,4.6,0,0,1,6,2,1,0,0,26
12.435401342193384,23,6,3,1,0,10.0,38,4.6,1,0,1,6,2,1,0,0,29
6.036244196933848,16,6,3,1,0,5.0,27,4.9,0,0,2,3,2,1,0,0,10
1.5204696675472833,11,2,3,0,1,10.0,25,4.6,1,0,3,6,1,1,1,0,27
13.970122998262735,17,6,3,1,0,5.0,24,4.6,1,1,2,4,1,1,1,0,27
2.9812178551917157,11,0,3,0,1,5.0,23,4.8,0,2,3,4,2,2,3,0,34
9.179538450825504,18,0,3,0,1,5.0,37,4.7,1,1,2,5,2,2,1,0,31
4.596698554557409,21,1,3,0,1,10.0,21,5.0,0,2,4,3,2,2,1,0,13
10.587929946826758,17,5,3,1,0,10.0,31,4.9,0,0,2,2,2,1,3,0,39
3.108988150168421,9,6,3,1,0,15.0,26,4.6,0,1,1,2,2,2,0,0,15
4.66365822992199,23,3,3,0,0,5.0,29,4.6,1,1,1,4,1,1,2,0,10
12.161009703058802,18,2,3,0,1,5.0,26,4.9,1,1,2,2,2,1,2,0,39
6.058870515565477,12,2,3,0,1,10.0,32,4.9,1,1,3,1,2,1,1,0,19
7.546401421474732,23,5,3,1,0,5.0,32,4.9,0,2,1,1,1,0,0,0,15
3.0188245695182854,10,0,3,0,0,5.0,36,4.8,1,2,1,6,2,1,3,0,27
13.828140500409377,23,1,3,0,0,5.0,38,4.5,0,2,1,2,2,2,1,0,28
7.660898979387943,18,1,4,0,1,5.0,32,5.0,1,2,2,6,2,2,1,0,31
1.5580841994909265,10,4,3,0,0,5.0,22,4.9,1,1,1,3,2,2,3,0,13
8.007499665635176,18,1,2,0,1,5.0,29,4.7,0,1,2,1,2,2,0,0,18
19.395196674280665,19,5,2,1,1,10.0,23,4.6,0,2,4,1,2,0,3,0,13
3.0736267316959056,10,4,4,0,0,5.0,33,4.7,1,1,1,6,2,2,1,0,21
17.07287190639919,21,3,3,0,1,10.0,24,4.0,0,0,4,3,2,1,3,0,31
19.97574121625775,17,2,4,0,0,15.0,26,4.1,1,2,2,2,2,2,1,0,37
19.89051422303527,20,1,3,0,1,5.0,38,4.3,1,0,4,3,2,1,3,0,46
17.073624954198024,18,0,3,0,1,5.0,32,4.3,0,0,2,3,2,1,1,0,43
16.852701563922263,23,6,3,1,0,10.0,23,4.6,1,2,1,1,1,0,1,0,27
7.573406195224253,19,1,4,0,1,5.0,39,4.1,1,1,4,5,2,2,0,0,33
19.618630653002565,19,1,3,0,1,15.0,39,4.6,1,2,2,1,2,2,1,0,28
6.218134914911243,13,5,3,1,1,5.0,30,4.0,1,2,3,6,2,0,0,0,32
4.674220356186495,20,5,3,1,1,10.0,31,4.6,1,0,4,1,2,1,2,0,29
12.074395525684995,23,1,3,0,0,10.0,34,4.8,0,2,1,1,2,1,2,0,20
19.91643253383978,23,0,3,0,0,5.0,32,4.5,1,2,1,4,2,0,0,0,30
2.9303382895477226,11,1,2,0,1,15.0,32,4.9,1,1,3,5,2,1,2,0,30
12.07921737606867,21,5,2,1,1,5.0,20,4.7,2,0,4,4,2,1,3,1,44
13.681416111912453,19,0,3,0,1,15.0,24,4.7,1,1,4,2,2,1,3,0,31
8.94016771984085,17,1,4,0,0,5.0,26,4.6,0,2,2,1,1,2,2,0,10
12.420724094049318,17,2,3,0,0,10.0,33,4.3,1,0,2,1,2,1,0,0,38
4.596951629499317,22,1,4,0,1,10.0,31,4.8,1,2,1,1,2,1,0,0,16
10.586541004121191,17,6,3,1,0,10.0,39,4.5,1,2,2,6,2,0,0,0,28
13.583460272389104,21,2,3,0,1,10.0,27,4.8,0,2,4,6,2,1,3,0,17
10.86743475093766,21,2,3,0,1,5.0,36,3.6,2,1,4,5,2,1,2,0,41
4.657654937060371,17,4,4,0,0,10.0,24,4.8,0,2,2,5,1,2,3,0,23
9.314419797614722,22,3,3,0,1,5.0,27,4.6,0,1,1,4,1,2,3,0,10
19.88265014741632,19,5,4,1,1,10.0,22,4.6,1,2,4,3,2,1,3,0,24
10.587023705098678,18,1,3,0,1,5.0,29,4.8,1,1,2,5,2,2,0,0,25
10.866277542559258,20,1,3,0,1,15.0,26,4.6,1,2,4,1,2,2,3,0,20
19.661019603214037,19,6,3,1,1,5.0,35,4.1,1,2,2,6,2,1,3,0,33
20.1789169247499,20,6,3,1,1,10.0,39,4.2,1,0,4,6,1,1,2,0,45
1.5526496306640611,11,6,3,1,1,5.0,34,4.9,0,0,3,4,2,1,2,0,25
17.098385362043125,19,2,4,0,1,10.0,30,4.7,1,2,1,1,1,2,0,0,35
6.209021101535329,15,4,4,0,0,10.0,38,4.9,1,2,2,3,2,2,3,0,27
19.688413407771485,20,6,3,1,1,5.0,26,4.8,1,0,4,5,1,1,3,0,25
7.719209968291338,22,4,2,0,1,15.0,26,4.8,1,2,1,3,2,1,0,0,10
7.762556904358387,23,4,4,0,0,5.0,27,4.9,1,0,1,1,1,1,0,0,17
6.058844117463415,15,6,3,1,0,10.0,30,5.0,1,0,2,2,2,1,2,0,31
3.0643606844470583,10,1,4,0,0,5.0,33,4.8,0,0,1,2,2,1,0,0,24
16.600361127913082,22,5,3,1,1,15.0,37,3.7,1,2,1,2,2,2,1,0,34
10.881463659821659,18,4,3,0,1,10.0,20,4.9,1,1,2,1,2,2,1,0,19
13.403654333870259,20,3,3,0,1,5.0,38,4.9,3,0,4,1,2,1,3,0,44
9.348114492435203,22,0,3,0,1,5.0,34,4.4,0,0,1,3,2,1,1,0,21
17.097972861361782,21,2,3,0,1,5.0,39,4.7,3,0,4,4,2,1,1,1,46
4.596877706640582,20,4,4,0,1,5.0,35,4.2,0,0,4,5,2,1,1,0,35
4.610365144356333,17,1,3,0,0,5.0,23,4.6,1,0,2,4,2,1,2,0,22
17.076704210539905,20,1,3,0,1,10.0,35,4.6,1,1,4,1,2,1,1,0,29
5.959018323622155,12,0,3,0,1,5.0,28,4.8,1,2,3,5,2,1,0,0,27
8.007499665635176,23,4,3,0,0,15.0,20,4.9,1,1,1,5,2,1,0,0,14
1.5368420882542566,9,1,3,0,0,5.0,26,4.2,0,0,1,3,2,1,0,0,23
8.007499665635176,17,5,4,1,0,5.0,21,4.7,0,2,2,1,2,2,3,0,13
13.970556078644558,21,6,3,1,1,15.0,35,4.1,2,1,4,6,1,2,2,1,44
8.007499665635176,9,0,3,0,0,15.0,33,4.9,1,1,1,4,2,1,3,0,17
1.5523313527254592,8,2,3,0,0,5.0,36,4.5,0,1,1,2,2,2,2,0,19
4.657649165910052,20,1,3,0,1,5.0,30,4.9,1,0,4,2,2,1,2,0,25
3.1051455399284373,10,4,4,0,0,15.0,20,4.6,0,2,1,4,1,2,3,0,14
13.990019508058005,19,2,4,0,1,10.0,30,4.7,1,1,4,4,2,1,3,0,49
19.04174953621299,18,0,2,0,1,10.0,33,4.3,1,2,2,6,2,0,3,0,38
8.007499665635176,19,5,3,1,1,10.0,30,4.7,0,2,2,1,1,2,1,0,12
10.642018863256776,22,2,3,0,1,10.0,39,4.8,1,1,1,5,2,1,0,0,21
7.562317945109373,23,2,3,0,0,15.0,27,4.1,1,0,1,3,2,1,1,0,27
10.880935438433784,19,3,3,0,1,15.0,38,4.6,1,2,4,4,2,0,3,0,41
1.5523182877494135,10,4,4,0,0,10.0,21,4.8,1,0,1,2,1,1,1,0,16
1.4687249859626696,10,4,2,0,0,10.0,22,4.8,1,1,1,5,2,2,2,0,12
7.645374027054474,21,4,3,0,1,10.0,38,4.9,1,2,4,5,2,2,3,0,25
5.958759869150673,17,6,3,1,0,5.0,22,4.6,0,2,2,1,1,2,1,0,16
10.906036622245397,22,4,3,0,1,15.0,38,4.7,1,2,1,6,1,2,1,0,23
13.97303705667121,19,2,3,0,1,5.0,23,4.7,1,0,4,1,2,1,0,0,24
6.081185877714354,14,0,3,0,1,5.0,25,4.4,0,2,3,4,2,2,3,0,32
16.851045489710398,19,6,3,1,1,10.0,39,4.6,1,2,1,5,2,1,2,0,24
8.007499665635176,23,0,3,0,0,10.0,38,4.6,1,1,1,6,2,2,3,0,28
4.674333016435275,21,3,3,0,1,15.0,37,4.4,1,1,4,4,2,2,3,0,35
20.85155740266031,22,4,3,0,1,10.0,38,4.7,1,2,1,6,2,0,3,0,29
9.268782493954419,20,1,2,0,1,15.0,35,4.6,1,2,4,3,2,0,1,0,30
1.552553316850164,9,6,4,1,0,10.0,33,4.7,1,1,1,3,2,1,2,0,28
4.681855267708863,20,1,2,0,1,5.0,30,4.9,1,0,4,1,2,1,3,0,24
7.449051156906783,23,4,3,0,0,10.0,24,4.6,0,1,1,4,1,1,3,0,10
7.6610179466416595,17,1,3,0,0,10.0,27,5.0,1,1,2,6,2,2,0,0,23
17.137482577838096,23,5,4,1,0,15.0,39,4.4,1,2,1,4,2,2,3,0,35
1.5299884479318047,9,0,3,0,0,10.0,24,4.8,1,0,1,4,2,1,1,0,16
13.406029476290403,19,4,3,0,1,5.0,34,4.7,1,0,2,2,2,1,0,0,37
7.790125828454186,21,0,3,0,1,10.0,21,4.6,0,2,4,1,1,2,0,0,10
16.82454910007528,23,4,3,0,0,5.0,31,4.6,1,2,1,1,2,2,2,0,24
9.088013799330726,19,0,3,0,1,10.0,22,4.4,0,0,4,1,1,1,1,0,40
13.763778584950824,22,3,3,0,1,15.0,30,4.6,1,2,1,2,1,2,2,0,28
20.851726357533593,22,0,4,0,1,15.0,36,4.7,0,2,1,3,2,0,3,0,23
12.09893438000031,20,5,3,1,1,10.0,35,4.0,1,0,4,1,2,1,2,0,39
16.411957167578482,17,2,2,0,0,15.0,37,4.3,0,1,2,2,1,2,1,0,33
10.868212517102938,20,2,3,0,1,5.0,35,4.1,2,1,4,4,2,2,2,0,39
13.582511011043518,22,6,3,1,1,15.0,33,4.6,0,2,1,3,1,2,3,0,23
1.5134482403497882,11,4,2,0,1,5.0,22,4.7,0,0,3,4,2,1,3,0,24
8.007499665635176,18,6,3,1,1,15.0,35,4.2,2,2,2,4,2,2,2,0,43
7.772241719523405,19,3,3,0,1,10.0,50,4.7,0,3,1,4,1,2,2,0,15
6.037225392444489,15,5,3,1,0,15.0,34,4.3,1,0,3,4,1,1,3,0,31
9.176379825814594,18,0,3,0,1,15.0,32,4.2,1,2,2,3,2,2,3,0,34
10.565155904264323,18,2,3,0,1,15.0,22,4.7,0,1,2,1,2,2,3,0,13
7.66133113422064,19,1,3,0,1,10.0,31,4.2,0,2,4,4,2,2,2,0,37
19.36254180430375,20,4,3,0,1,5.0,37,4.2,1,1,4,4,1,1,2,0,44
16.787903106085746,19,2,2,0,1,10.0,34,4.4,1,1,4,5,2,2,3,0,31
4.579050685145586,19,3,2,0,1,5.0,25,4.8,1,2,4,3,2,0,1,0,23
16.659890497111576,20,6,3,1,1,5.0,23,4.6,2,0,4,4,2,1,0,0,43
6.128850978537968,14,5,3,1,1,15.0,24,4.9,1,2,3,4,2,0,2,0,21
4.476825727149579,17,4,2,0,0,10.0,30,4.7,1,1,2,2,2,2,0,0,16
10.642283429606557,18,3,3,0,1,5.0,31,4.9,1,0,2,2,2,1,3,0,36
9.121794088989688,17,2,3,0,0,5.0,37,4.6,1,0,2,4,1,1,3,0,28
11.983624793092554,23,4,2,0,0,5.0,30,4.1,1,0,1,4,2,1,0,0,41
8.007499665635176,13,4,3,0,1,10.0,23,4.9,1,2,3,2,2,2,1,0,24
20.50719837503558,21,5,2,1,1,15.0,26,4.6,1,1,4,3,2,1,1,0,26
13.405918573024225,19,5,4,1,1,5.0,24,4.7,0,2,4,5,2,1,3,0,25
9.3484931901067,19,6,4,1,1,5.0,23,4.7,1,1,2,5,2,2,0,0,23
12.293290453034048,19,1,3,0,1,15.0,39,4.7,1,0,4,2,2,1,1,0,40
3.052735829416948,9,3,2,0,0,5.0,35,4.5,0,1,1,3,1,1,3,0,20
9.193520993944482,18,0,3,0,1,15.0,30,4.9,0,0,2,1,1,1,0,0,22
7.44893737972967,17,3,3,0,0,15.0,33,4.6,0,1,2,2,1,1,2,0,15
1.5523313527254592,8,0,3,0,0,10.0,21,4.6,0,1,1,4,2,1,3,0,18
1.5367187556839161,9,4,4,0,0,10.0,25,5.0,0,2,1,3,2,1,1,0,11
19.91626000977551,19,4,3,0,1,10.0,24,4.6,0,1,1,6,2,2,2,0,10
20.85227088046199,20,4,3,0,1,15.0,26,4.2,1,2,4,2,2,2,1,0,33
12.116950608888649,21,2,3,0,1,10.0,20,4.7,1,2,4,4,2,1,1,0,31
6.2420880497878395,14,6,2,1,1,10.0,28,4.9,0,2,3,1,1,1,2,0,12
12.162012260679191,17,4,3,0,0,5.0,29,4.6,0,2,2,5,2,1,3,0,20
7.56206997216252,19,1,4,0,1,15.0,27,4.0,0,0,4,5,2,1,1,0,34
6.122094799492485,15,2,3,0,0,5.0,22,4.6,0,1,2,3,2,2,2,0,26
10.866215152974826,17,3,3,0,0,5.0,33,4.8,1,1,2,2,2,1,0,0,31
8.007499665635176,18,0,2,0,1,10.0,37,4.5,1,0,2,2,2,1,3,0,38
10.641495972351645,20,4,3,0,1,10.0,26,4.8,1,2,4,2,2,1,2,0,42
9.075228438646683,18,6,4,1,1,15.0,27,4.9,0,1,2,4,1,1,0,0,13
8.007499665635176,21,4,3,0,1,10.0,32,4.8,1,0,4,1,2,1,3,0,44
2.9766353434911434,10,4,2,0,0,15.0,36,4.8,1,2,1,5,2,2,3,0,20
7.546670729115911,17,2,3,0,0,5.0,27,4.8,0,2,2,2,2,0,2,0,19
9.34840352266177,20,3,3,0,1,10.0,33,4.9,1,2,4,3,2,0,1,0,25
12.41790772974657,20,6,3,1,1,5.0,25,4.9,1,0,4,3,2,1,0,0,39
4.674173521866497,22,0,3,0,1,15.0,30,4.6,1,2,1,6,2,1,3,0,20
6.120938502923711,15,2,3,0,0,5.0,22,4.7,1,2,2,1,2,0,2,0,19
11.916582838287255,21,2,4,0,1,5.0,22,4.9,1,1,4,5,2,1,1,0,25
6.058874461145101,16,5,3,1,0,10.0,33,4.8,1,2,2,4,2,2,0,0,16
3.0405548217967526,8,1,3,0,0,10.0,34,5.0,1,0,1,1,2,1,1,0,20
4.5442645096317325,23,1,4,0,0,10.0,32,4.4,1,0,1,5,2,1,1,0,26
8.007499665635176,23,2,4,0,0,15.0,29,4.5,0,0,1,1,2,1,1,0,29
10.565262855251573,22,5,3,1,1,10.0,31,4.8,1,1,1,1,2,1,1,0,19
13.971759900424404,18,0,4,0,1,10.0,31,4.8,1,2,2,2,2,2,0,0,31
1.5094675843674927,11,2,3,0,1,10.0,29,4.5,0,1,1,5,2,2,3,0,10
8.93629742495783,18,0,3,0,1,5.0,32,4.6,0,0,2,4,2,1,2,0,28
13.78906644048547,19,4,3,0,1,15.0,30,5.0,1,0,2,3,2,1,1,0,39
20.25510293834014,20,6,3,1,1,10.0,21,4.9,0,1,4,3,1,1,3,0,20
4.674153680097568,19,2,3,0,1,10.0,30,4.7,1,0,2,1,2,1,2,0,18
8.929003109242238,19,3,2,0,1,5.0,31,4.6,0,2,4,5,2,2,1,0,28
7.646049300624619,22,1,4,0,1,10.0,29,4.2,1,0,1,5,2,1,0,0,29
1.5093577696342253,19,3,3,0,1,10.0,30,4.7,1,3,1,4,2,3,0,0,14
12.435238152054817,20,3,3,0,1,10.0,38,4.0,1,0,4,1,2,1,2,0,33
8.007499665635176,17,3,3,0,0,15.0,31,4.1,1,2,2,5,2,2,1,0,38
7.790172211356753,23,6,3,1,0,15.0,35,5.0,0,1,1,1,1,1,1,0,11
1.560557636453455,8,6,2,1,0,10.0,37,4.8,1,2,1,1,2,2,0,0,17
10.88065083153164,18,4,3,0,1,5.0,32,4.8,1,2,2,3,2,2,1,0,20
6.118630884411828,16,2,3,0,0,5.0,39,4.4,1,2,2,3,2,1,0,0,34
16.5976594203346,17,6,3,1,0,5.0,30,4.8,2,0,2,2,2,1,0,0,46
12.116905670047371,20,0,4,0,1,10.0,21,4.2,1,2,4,4,2,1,0,0,35
1.4923121002502362,8,1,2,0,0,5.0,34,4.8,1,0,1,2,2,1,0,0,23
10.905993510336524,18,4,3,0,1,10.0,31,4.6,1,2,2,1,2,2,0,0,26
13.68250488691743,22,6,3,1,1,5.0,34,4.9,1,0,1,6,2,1,1,0,25
4.656788095043528,22,0,3,0,1,5.0,32,4.8,1,0,1,1,2,1,1,0,24
10.86743475093766,22,2,3,0,1,10.0,22,4.9,0,0,1,4,2,1,0,0,21
4.674173521866497,21,4,3,0,1,15.0,39,4.4,1,2,4,4,2,2,1,0,31
16.660097204546695,20,4,3,0,1,5.0,26,4.8,1,2,4,3,2,1,3,0,15
20.831154126510466,22,5,2,1,1,10.0,35,4.1,1,0,1,2,2,1,3,0,35
13.78760310695544,21,0,4,0,1,5.0,26,4.8,1,2,4,6,2,0,1,0,17
7.489980958999241,20,6,2,1,1,5.0,26,4.8,0,0,4,4,1,1,3,0,23
1.5369113551344378,9,5,3,1,0,5.0,36,4.8,0,2,1,6,2,1,2,0,20
4.609743188391221,21,6,4,1,1,15.0,38,4.1,1,2,4,5,2,2,3,0,32
7.546712474612291,22,1,3,0,1,15.0,22,4.5,1,0,1,6,2,1,0,0,29
10.725566076622759,21,2,3,0,1,15.0,28,4.2,1,2,4,2,2,0,2,0,37
4.682100175478491,21,1,2,0,1,10.0,25,4.9,0,2,4,1,2,1,0,0,19
9.074647672837386,23,3,3,0,0,10.0,29,4.7,1,2,1,6,2,2,0,0,15
13.766116995712071,18,1,3,0,1,10.0,27,4.7,0,1,2,1,1,2,3,0,17
7.645374027054474,20,4,4,0,1,5.0,26,4.7,0,1,4,5,1,2,2,0,15
